Time,Error,"Low Range","High Range","Accumulated Real Energy Net","Real Energy Quadrants 1 & 4, Import","Real Energy Quadrants 2 & 3, Export","Reactive Energy Quadrant 1","Reactive Energy Quadrant 2","Reactive Energy Quadrant 3","Reactive Energy Quadrant 4","Apparent Energy Net","Apparent Energy Quadrants 1 & 4","Apparent Energy Quadrants 2 & 3","Total Net Instantaneous Real Power","Total Net Instantaneous Reactive Power","Total Net Instantaneous Apparent Power","Total Power Factor","Voltage, L-L, 3p Ave","Voltage, L-N, 3p Ave","Current, 3p Ave",Frequency,"Total Real Power Present Demand","Total Reactive Power Present Demand","Total Apparent Power Present Demand","Total Real Power Max Demand, Import","Total Reactive Power Max Demand, Import","Total Apparent Power Max Demand, Import","Total Real Power Max Demand, Export","Total Reactive Power Max Demand, Export","Total Apparent Power Max Demand, Export","Accumulated Real Energy, Phase A, Import","Accumulated Real Energy, Phase B, Import","Accumulated Real Energy, Phase C, Import","Accumulated Real Energy, Phase A, Export","Accumulated Real Energy, Phase B, Export","Accumulated Real Energy, Phase C, Export","Accumulated Q1 Reactive Energy, Phase A, Import","Accumulated Q1 Reactive Energy, Phase B, Import","Accumulated Q1 Reactive Energy, Phase C, Import","Accumulated Q2 Reactive Energy, Phase A, Import","Accumulated Q2 Reactive Energy, Phase B, Import","Accumulated Q2 Reactive Energy, Phase C, Import","Accumulated Q3 Reactive Energy, Phase A, Export","Accumulated Q3 Reactive Energy, Phase B, Export","Accumulated Q3 Reactive Energy, Phase C, Export","Accumulated Q4 Reactive Energy, Phase A, Export","Accumulated Q4 Reactive Energy, Phase B, Export","Accumulated Q4 Reactive Energy, Phase C, Export","Accumulated Apparent Energy, Phase A, Import","Accumulated Apparent Energy, Phase B, Import","Accumulated Apparent Energy, Phase C, Import","Accumulated Apparent Energy, Phase A, Export","Accumulated Apparent Energy, Phase B, Export","Accumulated Apparent Energy, Phase C, Export","Real Power, Phase A","Real Power, Phase B","Real Power, Phase C","Reactive Power, Phase A","Reactive Power, Phase B","Reactive Power, Phase C","Apparent Power, Phase A","Apparent Power, Phase B","Apparent Power, Phase C","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B","Voltage, Phase B-C","Voltage, Phase A-C","Voltage, Phase A-N","Voltage, Phase B-N","Voltage, Phase C-N","Current, Phase A","Current, Phase B","Current, Phase C"
"02-26-2018 12:00 am",0,0,0,-484770.63,0,484770.63,0,426959,0,0,-649047.25,0,649047.25,-36.12,39.1,53.23,-0.68,210.89,121.72,145.68,60.01,-35.61,39.67,53.31,0,59.94,0,-52.25,0,79.51,0,0,0,162420.98,153684.97,168664.64,0,0,0,154608.05,136788.88,135562.09,0,0,0,0,0,0,0,0,0,225629.92,207342.67,217939.14,-13.92,-10.9,-11.3,14.52,14.07,10.51,20.11,17.79,15.42,-0.69,-0.61,-0.73,210.92,210.45,211.29,121.61,121.76,121.79,165.11,145.49,126.44
"02-26-2018 12:15 am",0,0,0,-484779.59,0,484779.59,0,426968.75,0,0,-649060.5,0,649060.5,-33.41,36.59,49.55,-0.67,210.99,121.78,136.11,60.01,-37.6,41.86,56.28,0,59.94,0,-52.25,0,79.51,0,0,0,162424.22,153687.84,168667.53,0,0,0,154611.47,136792.25,135565.05,0,0,0,0,0,0,0,0,0,225634.64,207347.11,217943.28,-11.15,-10.28,-11.98,13.18,11.97,11.44,17.26,15.77,16.56,-0.65,-0.65,-0.72,210.98,210.61,211.39,121.74,121.79,121.82,141.53,129.35,137.47
"02-26-2018 12:30 am",0,0,0,-484787.5,0,484787.5,0,426977.25,0,0,-649072.19,0,649072.19,-29.58,29.78,41.97,-0.7,210.97,121.77,114.91,59.88,-34.91,37.86,51.51,0,59.94,0,-52.25,0,79.51,0,0,0,162426.89,153690.22,168670.41,0,0,0,154614.53,136794.98,135567.7,0,0,0,0,0,0,0,0,0,225638.7,207350.73,217947.19,-10.29,-9.16,-10.11,9.81,10.67,9.27,14.21,14.05,13.71,-0.72,-0.65,-0.74,211.05,210.48,211.37,121.84,121.77,121.69,116.63,115.41,112.69
"02-26-2018 12:45 am",0,0,0,-484794.56,0,484794.56,0,426984.25,0,0,-649082.06,0,649082.06,-27.17,25.06,36.96,-0.74,211.52,122.09,102.2,60.01,-31.62,33.76,46.26,0,59.94,0,-52.25,0,79.51,0,0,0,162429.23,153692.39,168672.91,0,0,0,154616.95,136797.16,135570.14,0,0,0,0,0,0,0,0,0,225642.09,207353.81,217950.69,-9.01,-8.9,-9.26,8.73,7.4,8.93,12.53,11.57,12.86,-0.72,-0.77,-0.72,211.47,211.01,212.08,122.2,122.03,122.03,102.88,96.85,106.88
"02-26-2018 01:00 am",0,0,0,-484801.44,0,484801.44,0,426990.94,0,0,-649091.69,0,649091.69,-27.65,27.38,38.91,-0.71,211.72,122.2,106.78,60.02,-27.65,27.11,38.73,0,59.94,0,-52.25,0,79.51,0,0,0,162431.41,153694.86,168675.17,0,0,0,154619.06,136799.16,135572.7,0,0,0,0,0,0,0,0,0,225645.11,207356.98,217954.13,-8.19,-10.99,-8.47,8.19,8.22,10.96,11.58,13.72,13.85,-0.71,-0.8,-0.61,211.5,211.5,212.17,122.1,122.33,122.18,94.82,112.17,113.35
"02-26-2018 01:15 am",0,0,0,-484808.47,0,484808.47,0,426997.84,0,0,-649101.56,0,649101.56,-27.41,26.45,38.13,-0.72,211.69,122.18,104.33,60.01,-27.49,26.9,38.47,0,59.94,0,-52.25,0,79.51,0,0,0,162433.59,153697.53,168677.38,0,0,0,154621.17,136801.23,135575.42,0,0,0,0,0,0,0,0,0,225648.14,207360.38,217957.61,-8.45,-10.35,-8.61,8.17,7.92,10.36,11.75,13.02,13.47,-0.72,-0.79,-0.64,211.43,211.32,212.2,122.24,122.09,122.15,96.11,108.78,110.52
"02-26-2018 01:30 am",0,0,0,-484815.03,0,484815.03,0,427004.19,0,0,-649110.69,0,649110.69,-25.74,25.31,36.13,-0.71,211.94,122.32,98.87,60.02,-28.12,27.44,39.3,0,59.94,0,-52.25,0,79.51,0,0,0,162435.61,153699.94,168679.48,0,0,0,154623.16,136803.16,135577.86,0,0,0,0,0,0,0,0,0,225650.97,207363.47,217960.84,-7.3,-10.31,-8.13,7.51,7.76,10.04,10.47,12.9,12.92,-0.7,-0.8,-0.63,211.69,211.64,212.33,122.2,122.33,122.34,85.73,105.37,105.68
"02-26-2018 01:45 am",0,0,0,-484821.19,0,484821.19,0,427009.91,0,0,-649119.06,0,649119.06,-23.72,21.21,31.82,-0.75,211.89,122.3,86.62,60.01,-25.92,25.08,36.08,0,59.94,0,-52.25,0,79.51,0,0,0,162437.55,153702.08,168681.55,0,0,0,154625.05,136804.89,135579.95,0,0,0,0,0,0,0,0,0,225653.67,207366.22,217963.78,-7.78,-7.43,-8.51,7.3,6.33,7.58,10.66,9.76,11.39,-0.73,-0.76,-0.75,211.66,211.49,212.51,122.35,122.21,122.33,87.02,79.8,93.05
"02-26-2018 02:00 am",0,0,0,-484827.19,0,484827.19,0,427015.28,0,0,-649127.13,0,649127.13,-22.79,21.16,31.1,-0.73,211.72,122.19,84.44,60.02,-24.36,22.42,33.12,0,59.94,0,-52.25,0,79.51,0,0,0,162439.56,153703.92,168683.69,0,0,0,154626.91,136806.47,135581.91,0,0,0,0,0,0,0,0,0,225656.42,207368.66,217966.69,-7.5,-7.31,-7.98,7.12,6.33,7.71,10.34,9.66,11.09,-0.73,-0.76,-0.72,211.52,211.34,212.29,122.29,122.08,122.21,84.7,78.23,90.38
"02-26-2018 02:15 am",0,0,0,-484832.78,0,484832.78,0,427020.44,0,0,-649134.75,0,649134.75,-22.05,19.91,29.71,-0.74,211.81,122.24,81.11,60.02,-23.93,21.51,32.19,0,59.94,0,-52.25,0,79.51,0,0,0,162441.38,153705.73,168685.67,0,0,0,154628.66,136807.97,135583.8,0,0,0,0,0,0,0,0,0,225658.95,207371,217969.44,-6.72,-7.09,-8.24,6.71,5.74,7.46,9.49,9.12,11.11,-0.71,-0.78,-0.74,211.32,211.53,212.56,122.34,121.92,122.47,77.09,75.03,91.21
"02-26-2018 02:30 am",0,0,0,-484838.84,0,484838.84,0,427025.78,0,0,-649142.81,0,649142.81,-25.67,23.37,34.72,-0.74,211.24,121.92,94.81,60.01,-22.37,20.57,30.4,0,59.94,0,-52.25,0,79.51,0,0,0,162443.39,153707.72,168687.72,0,0,0,154630.5,136809.5,135585.77,0,0,0,0,0,0,0,0,0,225661.69,207373.5,217972.28,-8.39,-8.4,-8.88,7.26,7.05,9.07,11.09,10.96,12.68,-0.76,-0.77,-0.7,211.01,210.92,211.79,122.03,121.85,121.87,90.79,89.81,103.84
"02-26-2018 02:45 am",0,0,0,-484845.75,0,484845.75,0,427032.28,0,0,-649152.38,0,649152.38,-31.18,29.3,42.79,-0.73,211.14,121.86,118.02,59.96,-24.31,21.32,32.34,0,59.94,0,-52.25,0,79.51,0,0,0,162445.84,153709.83,168690.08,0,0,0,154632.66,136811.52,135588.11,0,0,0,0,0,0,0,0,0,225664.95,207376.42,217975.59,-12.85,-9.61,-8.72,8.78,11.17,9.36,15.55,14.73,12.79,-0.83,-0.65,-0.68,211.14,210.7,211.59,122.11,121.76,121.71,127.7,121.02,105.36
"02-26-2018 03:00 am",0,0,0,-484853.63,0,484853.63,0,427040.03,0,0,-649163.38,0,649163.38,-27.06,25.4,37.11,-0.73,211.15,121.86,101.93,60.01,-28.94,27.53,39.96,0,59.94,0,-52.25,0,79.51,0,0,0,162449,153712.2,168692.42,0,0,0,154635.22,136814.22,135590.56,0,0,0,0,0,0,0,0,0,225669.02,207380.05,217978.98,-10.2,-9,-7.86,7.54,8.6,9.26,12.68,12.44,12.14,-0.8,-0.72,-0.65,210.95,210.98,211.51,121.93,121.86,121.8,104.16,102.23,99.38
"02-26-2018 03:15 am",0,0,0,-484860.91,0,484860.91,0,427046.91,0,0,-649173.44,0,649173.44,-28.09,25.6,38.01,-0.74,210.59,121.54,104.74,60.01,-31.01,30.58,43.56,0,59.94,0,-52.25,0,79.51,0,0,0,162451.95,153714.59,168694.36,0,0,0,154637.34,136816.84,135592.7,0,0,0,0,0,0,0,0,0,225672.69,207383.59,217981.88,-10.67,-10.25,-7.17,7.47,9.46,8.67,13.02,13.94,11.25,-0.82,-0.73,-0.64,210.45,210.4,210.91,121.52,121.64,121.47,107.23,114.72,92.28
"02-26-2018 03:30 am",0,0,0,-484867.19,0,484867.19,0,427052.34,0,0,-649181.75,0,649181.75,-22.46,18.4,29.04,-0.77,211.06,121.81,79.39,59.92,-29.24,27.39,40.08,0,59.94,0,-52.25,0,79.51,0,0,0,162454.44,153716.52,168696.22,0,0,0,154639.22,136818.7,135594.42,0,0,0,0,0,0,0,0,0,225675.78,207386.28,217984.42,-7.85,-7.41,-7.2,6.53,5.44,6.42,10.21,9.19,9.65,-0.77,-0.81,-0.75,210.89,210.62,211.67,121.93,121.8,121.71,83.83,75.37,78.98
"02-26-2018 03:45 am",0,0,0,-484872.81,0,484872.81,0,427057,0,0,-649189,0,649189,-22.08,18.47,28.79,-0.77,211.18,121.88,78.69,60.01,-24.18,20.51,31.72,0,59.94,0,-52.25,0,79.51,0,0,0,162456.38,153718.33,168698.13,0,0,0,154640.91,136820.08,135596.02,0,0,0,0,0,0,0,0,0,225678.34,207388.55,217986.91,-7.55,-6.79,-7.75,6.69,5.35,6.43,10.08,8.64,10.06,-0.75,-0.79,-0.77,210.74,210.88,211.92,122.01,121.61,122.02,82.6,70.95,82.52
"02-26-2018 04:00 am",0,0,0,-484878.63,0,484878.63,0,427061.69,0,0,-649196.44,0,649196.44,-23.07,18.43,29.57,-0.78,211.24,121.91,80.69,60.02,-22.33,18.62,29.08,0,59.94,0,-52.25,0,79.51,0,0,0,162458.3,153720.08,168700.23,0,0,0,154642.56,136821.42,135597.7,0,0,0,0,0,0,0,0,0,225680.89,207390.75,217989.61,-7.82,-6.81,-8.43,6.55,5.16,6.72,10.2,8.54,10.78,-0.77,-0.8,-0.78,210.64,210.89,212.01,121.99,121.6,122.05,84.18,70.34,87.91
"02-26-2018 04:15 am",0,0,0,-484884.31,0,484884.31,0,427066.28,0,0,-649203.81,0,649203.81,-22.63,18.04,28.94,-0.78,210.59,121.54,79.33,60.02,-23.37,18.74,29.96,0,59.94,0,-52.25,0,79.51,0,0,0,162460.27,153721.8,168702.23,0,0,0,154644.2,136822.7,135599.38,0,0,0,0,0,0,0,0,0,225683.45,207392.91,217992.22,-7.96,-7.17,-7.5,6.42,5.22,6.4,10.22,8.86,9.85,-0.78,-0.81,-0.76,210.24,210.14,211.39,121.73,121.41,121.48,83.88,73.04,81.06
"02-26-2018 04:30 am",0,0,0,-484889.69,0,484889.69,0,427070.72,0,0,-649210.75,0,649210.75,-19.97,16.79,26.09,-0.77,210.21,121.32,71.71,59.86,-22.7,18.32,29.17,0,59.94,0,-52.25,0,79.51,0,0,0,162462.13,153723.48,168704.09,0,0,0,154645.77,136823.98,135600.94,0,0,0,0,0,0,0,0,0,225685.88,207395.02,217994.64,-6.87,-6.22,-6.89,5.96,4.93,5.9,9.09,7.93,9.07,-0.76,-0.78,-0.76,209.92,209.99,210.73,121.33,121.27,121.36,75.12,65.29,74.71
"02-26-2018 04:45 am",0,0,0,-484894.72,0,484894.72,0,427074.91,0,0,-649217.31,0,649217.31,-19.54,16.52,25.58,-0.76,210.03,121.22,70.31,60.01,-21.23,17.46,27.49,0,59.94,0,-52.25,0,79.51,0,0,0,162463.84,153725.06,168705.8,0,0,0,154647.25,136825.23,135602.39,0,0,0,0,0,0,0,0,0,225688.16,207397.05,217996.89,-6.23,-6.48,-6.81,5.65,5.04,5.83,8.4,8.2,8.96,-0.74,-0.79,-0.76,209.76,209.71,210.62,121.27,121.07,121.31,69.31,67.75,73.88
"02-26-2018 05:00 am",0,0,0,-484899.66,0,484899.66,0,427079.09,0,0,-649223.75,0,649223.75,-20.05,16.93,26.24,-0.76,211,121.78,72.13,60.01,-19.98,16.7,26.04,0,59.94,0,-52.25,0,79.51,0,0,0,162465.44,153726.69,168707.53,0,0,0,154648.73,136826.5,135603.84,0,0,0,0,0,0,0,0,0,225690.33,207399.09,217999.14,-6.19,-7.14,-6.72,6.25,5.01,5.68,8.79,8.71,8.8,-0.7,-0.82,-0.76,210.47,210.72,211.81,121.67,121.6,122.08,72.63,71.72,72.05
"02-26-2018 05:15 am",0,0,0,-484904.56,0,484904.56,0,427083.25,0,0,-649230.25,0,649230.25,-19.2,16.04,25.02,-0.77,211.26,121.93,68.52,60.01,-19.8,16.82,25.99,0,59.94,0,-52.25,0,79.51,0,0,0,162467.02,153728.38,168709.19,0,0,0,154650.27,136827.72,135605.25,0,0,0,0,0,0,0,0,0,225692.52,207401.17,218001.34,-6.31,-6.27,-6.62,5.83,4.81,5.4,8.59,7.9,8.53,-0.73,-0.79,-0.78,210.86,210.92,212,121.99,121.72,122.08,70.55,64.98,70.04
"02-26-2018 05:30 am",0,0,0,-484909.47,0,484909.47,0,427087.31,0,0,-649236.56,0,649236.56,-20.07,16.15,25.76,-0.78,210.87,121.7,70.52,59.9,-19.6,16.6,25.68,0,59.94,0,-52.25,0,79.51,0,0,0,162468.69,153729.92,168710.86,0,0,0,154651.73,136828.92,135606.64,0,0,0,0,0,0,0,0,0,225694.77,207403.14,218003.5,-7.02,-5.68,-7.37,5.87,4.66,5.62,9.14,7.34,9.26,-0.77,-0.77,-0.8,210.43,210.53,211.65,121.77,121.5,121.83,75.08,60.44,76.04
"02-26-2018 05:45 am",0,0,0,-484914.34,0,484914.34,0,427091.34,0,0,-649242.94,0,649242.94,-19.69,16.2,25.49,-0.77,210.12,121.27,69.98,59.86,-19.61,16.22,25.45,0,59.94,0,-52.25,0,79.51,0,0,0,162470.44,153731.34,168712.55,0,0,0,154653.19,136830.11,135608.03,0,0,0,0,0,0,0,0,0,225697.03,207404.98,218005.69,-6.75,-5.94,-7,5.77,4.85,5.58,8.87,7.67,8.94,-0.76,-0.78,-0.78,209.67,209.73,210.95,121.33,121.01,121.46,72.98,63.4,73.56
"02-26-2018 06:00 am",0,0,0,-484919.44,0,484919.44,0,427095.41,0,0,-649249.44,0,649249.44,-20.32,16.15,25.95,-0.78,210.49,121.48,71.18,60.01,-19.56,16.21,25.4,0,59.94,0,-52.25,0,79.51,0,0,0,162472.19,153732.98,168714.28,0,0,0,154654.63,136831.36,135609.42,0,0,0,0,0,0,0,0,0,225699.3,207407.05,218007.92,-7.58,-5.96,-6.77,5.89,4.92,5.34,9.59,7.73,8.62,-0.79,-0.77,-0.79,210.06,210.13,211.27,121.43,121.39,121.62,79.01,63.64,70.89
"02-26-2018 06:15 am",0,0,0,-484924.56,0,484924.56,0,427099.5,0,0,-649255.94,0,649255.94,-20.48,16.18,26.1,-0.78,211.95,122.32,71.33,60.01,-20.44,16.25,26.11,0,59.94,0,-52.25,0,79.51,0,0,0,162473.94,153734.56,168716.06,0,0,0,154656.08,136832.64,135610.78,0,0,0,0,0,0,0,0,0,225701.58,207409.09,218010.14,-6.72,-6.18,-7.58,5.7,4.99,5.5,8.81,7.94,9.36,-0.76,-0.78,-0.81,211.54,211.55,212.76,122.43,122.12,122.42,72.62,64.99,76.39
"02-26-2018 06:30 am",0,0,0,-484929.78,0,484929.78,0,427103.63,0,0,-649262.63,0,649262.63,-22.44,16.62,27.92,-0.8,210.81,121.67,77.5,59.92,-20.52,16.33,26.22,0,59.94,0,-52.25,0,79.51,0,0,0,162475.64,153736.2,168717.94,0,0,0,154657.52,136833.94,135612.19,0,0,0,0,0,0,0,0,0,225703.8,207411.17,218012.5,-7.17,-7.09,-7.37,6,6.62,5.6,9.34,9.69,9.25,-0.73,-0.88,-0.8,210.44,210.42,211.57,121.64,121.55,121.81,76.81,79.76,75.92
"02-26-2018 06:45 am",0,0,0,-484935.28,0,484935.28,0,427108,0,0,-649269.69,0,649269.69,-22.15,17.45,28.2,-0.79,210.37,121.41,77.43,59.96,-21.22,16.82,27.08,0,59.94,0,-52.25,0,79.51,0,0,0,162477.45,153737.98,168719.83,0,0,0,154659.02,136835.27,135613.72,0,0,0,0,0,0,0,0,0,225706.16,207413.42,218014.94,-7.2,-7.36,-7.59,6.22,5.35,5.89,9.51,9.09,9.6,-0.76,-0.81,-0.79,209.9,210.08,211.13,121.33,121.24,121.66,78.36,74.97,78.95
"02-26-2018 07:00 am",0,0,0,-484940.66,0,484940.66,0,427112.44,0,0,-649276.63,0,649276.63,-20.51,18.13,27.37,-0.75,211.51,122.07,74.93,60.02,-21.92,17.33,27.95,0,59.94,0,-52.25,0,79.51,0,0,0,162479.22,153739.72,168721.72,0,0,0,154660.56,136836.59,135615.27,0,0,0,0,0,0,0,0,0,225708.5,207415.61,218017.38,-6.61,-6.81,-7.09,6.11,5.15,6.86,9,8.54,9.86,-0.73,-0.8,-0.72,210.82,211.32,212.38,122.08,121.82,122.31,73.72,70.43,80.64
"02-26-2018 07:15 am",0,0,0,-484945.88,0,484945.88,0,427116.91,0,0,-649283.5,0,649283.5,-20.95,17.16,27.08,-0.77,212.24,122.49,73.59,60.02,-21.16,17.76,27.64,0,59.94,0,-52.25,0,79.51,0,0,0,162480.98,153741.44,168723.44,0,0,0,154662.14,136837.94,135616.83,0,0,0,0,0,0,0,0,0,225710.88,207417.78,218019.69,-7.29,-6.75,-6.9,6.03,5.15,5.97,9.46,8.49,9.13,-0.77,-0.8,-0.76,211.59,212.03,213.1,122.4,122.4,122.67,77.46,68.88,74.43
"02-26-2018 07:30 am",0,0,0,-484951.53,0,484951.53,0,427121.56,0,0,-649290.88,0,649290.88,-23.06,19.29,30.06,-0.77,210.42,121.44,82.54,60.08,-21.07,17.96,27.7,0,59.94,0,-52.25,0,79.51,0,0,0,162482.86,153743.31,168725.36,0,0,0,154663.78,136839.34,135618.42,0,0,0,0,0,0,0,0,0,225713.38,207420.13,218022.19,-7.2,-7.95,-7.9,6.77,5.88,6.65,9.87,9.89,10.32,-0.73,-0.8,-0.77,209.87,210.03,211.35,121.47,121.2,121.65,81.35,81.67,84.6
"02-26-2018 07:45 am",0,0,0,-484957.22,0,484957.22,0,427126.28,0,0,-649298.19,0,649298.19,-23.04,16.91,28.58,-0.81,211.96,122.33,80.1,60.02,-22.7,18.7,29.42,0,59.94,0,-52.25,0,79.51,0,0,0,162484.7,153745.22,168727.27,0,0,0,154665.42,136840.81,135620.08,0,0,0,0,0,0,0,0,0,225715.83,207422.53,218024.72,-7.41,-7.49,-8.14,6.28,4.49,6.14,9.71,8.73,10.19,-0.76,-0.86,-0.8,211.28,211.72,212.88,122.35,122.04,122.6,79,78.07,83.24
"02-26-2018 08:00 am",0,0,0,-484964.66,0,484964.66,0,427133.25,0,0,-649308.44,0,649308.44,-30.69,29.98,42.9,-0.72,211.89,122.29,117.89,60.01,-23.13,19.34,30.17,0,59.94,0,-52.25,0,79.51,0,0,0,162487.02,153747.2,168730.44,0,0,0,154668.3,136842.72,135622.2,0,0,0,0,0,0,0,0,0,225719.53,207425.31,218028.53,-9.1,-8.05,-13.55,11.94,8.09,9.95,15.01,11.4,16.8,-0.61,-0.71,-0.81,211.18,211.26,213.22,122.65,121.7,122.52,122.45,94.02,137.19
"02-26-2018 08:15 am",0,0,0,-484972.31,0,484972.31,0,427140.47,0,0,-649318.94,0,649318.94,-30.73,28.65,42.02,-0.73,211.52,122.08,115.51,60.01,-30.6,28.86,42.07,0,59.94,0,-52.25,0,79.51,0,0,0,162489.44,153749.23,168733.64,0,0,0,154671.33,136844.7,135624.44,0,0,0,0,0,0,0,0,0,225723.42,207428.14,218032.44,-9.64,-8.42,-12.7,12.02,7.86,8.73,15.4,11.51,15.4,-0.63,-0.73,-0.82,210.83,210.96,212.78,122.24,121.66,122.33,126,94.65,125.9
"02-26-2018 08:30 am",0,0,0,-484980.13,0,484980.13,0,427147.19,0,0,-649329.25,0,649329.25,-34.1,27.53,43.83,-0.78,211.31,121.95,119.6,60.01,-30.64,28.94,42.16,0,59.94,0,-52.25,0,79.51,0,0,0,162491.78,153751.48,168736.86,0,0,0,154674,136846.55,135626.61,0,0,0,0,0,0,0,0,0,225726.98,207431.05,218036.33,-11.75,-9.73,-12.63,10.39,8.67,8.46,15.68,13.03,15.19,-0.75,-0.75,-0.83,210.83,210.54,212.54,122.26,121.61,122,127.79,106.84,124.18
"02-26-2018 08:45 am",0,0,0,-484986.75,0,484986.75,0,427152.22,0,0,-649337.63,0,649337.63,-26.02,18.72,32.06,-0.81,211.23,121.91,88.31,60.02,-30.95,26.02,40.49,0,59.94,0,-52.25,0,79.51,0,0,0,162494.05,153753.56,168739.14,0,0,0,154675.84,136848.08,135628.31,0,0,0,0,0,0,0,0,0,225729.91,207433.63,218039.17,-8.81,-8.03,-9.18,6.88,5.5,6.34,11.17,9.73,11.16,-0.79,-0.83,-0.82,210.44,210.93,212.33,122,121.54,122.18,90.53,82.09,92.3
"02-26-2018 09:00 am",0,0,0,-484992.75,0,484992.75,0,427156.94,0,0,-649345.25,0,649345.25,-21.16,18.08,27.83,-0.76,211.14,121.86,76.14,60.02,-25.98,19.66,32.66,0,59.94,0,-52.25,0,79.51,0,0,0,162496,153755.56,168741.16,0,0,0,154677.47,136849.55,135629.94,0,0,0,0,0,0,0,0,0,225732.45,207436.13,218041.78,-6.71,-7.58,-6.86,6.3,5.66,6.12,9.2,9.45,9.19,-0.73,-0.8,-0.75,210.6,210.83,211.99,121.8,121.76,122.02,75.65,77.7,75.06
"02-26-2018 09:15 am",0,0,0,-484998.44,0,484998.44,0,427161.78,0,0,-649352.69,0,649352.69,-22.93,19.35,30.01,-0.76,211.86,122.27,81.82,59.89,-23.44,18.67,30.02,0,59.94,0,-52.25,0,79.51,0,0,0,162497.83,153757.5,168743.08,0,0,0,154679.08,136851.08,135631.61,0,0,0,0,0,0,0,0,0,225734.91,207438.58,218044.33,-8.38,-7.25,-7.3,6.69,6.34,6.32,10.71,9.63,9.66,-0.78,-0.75,-0.76,211.29,211.39,212.9,122.51,122.07,122.24,87.39,78.81,79.27
"02-26-2018 09:30 am",0,0,0,-485004.13,0,485004.13,0,427166.81,0,0,-649360.31,0,649360.31,-22.64,20.12,30.29,-0.75,210.3,121.38,83.36,60.01,-22.88,19.54,30.11,0,59.94,0,-52.25,0,79.51,0,0,0,162499.8,153759.3,168745,0,0,0,154680.75,136852.7,135633.33,0,0,0,0,0,0,0,0,0,225737.48,207441.03,218046.92,-7.87,-7.18,-7.59,6.65,6.6,6.86,10.3,9.75,10.23,-0.76,-0.74,-0.74,209.7,209.78,211.42,121.54,121.06,121.52,85.52,80.34,84.22
"02-26-2018 09:45 am",0,0,0,-485010.06,0,485010.06,0,427172.38,0,0,-649368.5,0,649368.5,-24.18,22.75,33.21,-0.73,210.73,121.62,92.45,60.02,-22.71,20.16,30.38,0,59.94,0,-52.25,0,79.51,0,0,0,162501.63,153761.58,168746.86,0,0,0,154682.39,136854.53,135635.44,0,0,0,0,0,0,0,0,0,225739.94,207443.95,218049.72,-6.9,-9.76,-7.52,6.33,7.25,9.17,9.36,12.15,11.86,-0.74,-0.8,-0.63,210.17,210.55,211.47,121.55,121.42,121.91,77.22,100.56,99.58
"02-26-2018 10:00 am",0,0,0,-485017.38,0,485017.38,0,427179.59,0,0,-649378.75,0,649378.75,-31.49,32.49,45.32,-0.69,209.99,121.2,125.64,60.02,-24.16,22.76,33.21,0,59.94,0,-52.25,0,79.51,0,0,0,162503.97,153764.55,168748.81,0,0,0,154684.38,136857.13,135638.09,0,0,0,0,0,0,0,0,0,225743.03,207447.91,218053.02,-10.97,-13.43,-7.09,8.3,12.92,11.28,13.75,18.63,13.32,-0.8,-0.72,-0.53,209.76,209.82,210.36,121,121.34,121.23,114.11,153.78,109.81
"02-26-2018 10:15 am",0,0,0,-485025.69,0,485025.69,0,427188.34,0,0,-649390.81,0,649390.81,-33.73,34.31,48.11,-0.7,210.41,121.44,133.35,59.99,-30.09,30.22,42.66,0,59.94,0,-52.25,0,79.51,0,0,0,162507.08,153767.92,168750.66,0,0,0,154686.75,136860.56,135641.05,0,0,0,0,0,0,0,0,0,225746.92,207452.73,218056.5,-12.61,-13.57,-7.55,9.61,13.16,11.55,15.84,18.9,13.79,-0.8,-0.72,-0.55,210.11,210.36,210.77,121.06,121.81,121.45,132.03,154.88,113.14
"02-26-2018 10:30 am",0,0,0,-485033.34,0,485033.34,0,427195.78,0,0,-649401.5,0,649401.5,-32.45,32.24,45.75,-0.71,211.06,121.81,125.06,60.02,-33.47,34.94,48.39,0,59.94,0,-52.25,0,79.51,0,0,0,162510.03,153770.72,168752.58,0,0,0,154689,136863.48,135643.28,0,0,0,0,0,0,0,0,0,225750.66,207456.78,218059.47,-11.08,-12.66,-8.71,8.87,11.76,11.62,14.18,17.27,14.52,-0.78,-0.73,-0.6,210.55,210.96,211.67,121.64,121.92,121.88,116.39,142.05,116.74
"02-26-2018 10:45 am",0,0,0,-485041.22,0,485041.22,0,427203.63,0,0,-649412.56,0,649412.56,-31.79,31.33,44.64,-0.71,211.49,122.06,124.75,60.02,-30.17,29.29,42.07,0,59.94,0,-52.25,0,79.51,0,0,0,162512.3,153772.94,168755.95,0,0,0,154692.11,136865.59,135645.94,0,0,0,0,0,0,0,0,0,225754.53,207459.84,218063.8,-7.8,-7.96,-15.94,13.89,7.05,10.68,15.92,10.63,19.18,-0.49,-0.75,-0.84,210.51,210.92,213.04,122.31,121.33,122.56,130.19,87.59,156.49
