Time,Error,"Low Range","High Range","Accumulated Real Energy Net","Real Energy Quadrants 1 & 4, Import","Real Energy Quadrants 2 & 3, Export","Reactive Energy Quadrant 1","Reactive Energy Quadrant 2","Reactive Energy Quadrant 3","Reactive Energy Quadrant 4","Apparent Energy Net","Apparent Energy Quadrants 1 & 4","Apparent Energy Quadrants 2 & 3","Total Net Instantaneous Real Power","Total Net Instantaneous Reactive Power","Total Net Instantaneous Apparent Power","Total Power Factor","Voltage, L-L, 3p Ave","Voltage, L-N, 3p Ave","Current, 3p Ave",Frequency,"Total Real Power Present Demand","Total Reactive Power Present Demand","Total Apparent Power Present Demand","Total Real Power Max Demand, Import","Total Reactive Power Max Demand, Import","Total Apparent Power Max Demand, Import","Total Real Power Max Demand, Export","Total Reactive Power Max Demand, Export","Total Apparent Power Max Demand, Export","Accumulated Real Energy, Phase A, Import","Accumulated Real Energy, Phase B, Import","Accumulated Real Energy, Phase C, Import","Accumulated Real Energy, Phase A, Export","Accumulated Real Energy, Phase B, Export","Accumulated Real Energy, Phase C, Export","Accumulated Q1 Reactive Energy, Phase A, Import","Accumulated Q1 Reactive Energy, Phase B, Import","Accumulated Q1 Reactive Energy, Phase C, Import","Accumulated Q2 Reactive Energy, Phase A, Import","Accumulated Q2 Reactive Energy, Phase B, Import","Accumulated Q2 Reactive Energy, Phase C, Import","Accumulated Q3 Reactive Energy, Phase A, Export","Accumulated Q3 Reactive Energy, Phase B, Export","Accumulated Q3 Reactive Energy, Phase C, Export","Accumulated Q4 Reactive Energy, Phase A, Export","Accumulated Q4 Reactive Energy, Phase B, Export","Accumulated Q4 Reactive Energy, Phase C, Export","Accumulated Apparent Energy, Phase A, Import","Accumulated Apparent Energy, Phase B, Import","Accumulated Apparent Energy, Phase C, Import","Accumulated Apparent Energy, Phase A, Export","Accumulated Apparent Energy, Phase B, Export","Accumulated Apparent Energy, Phase C, Export","Real Power, Phase A","Real Power, Phase B","Real Power, Phase C","Reactive Power, Phase A","Reactive Power, Phase B","Reactive Power, Phase C","Apparent Power, Phase A","Apparent Power, Phase B","Apparent Power, Phase C","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B","Voltage, Phase B-C","Voltage, Phase A-C","Voltage, Phase A-N","Voltage, Phase B-N","Voltage, Phase C-N","Current, Phase A","Current, Phase B","Current, Phase C"
"02-26-2018 12:00 am",0,0,0,739609.19,739609.19,0,320157.5,0,0,1.16,808322.25,808322.25,0,45.92,19.8,50.01,0.92,212.31,122.55,136.52,60.01,51.71,20.89,55.82,111.46,26.68,113.44,0,0,0,286877.81,230753.69,221977.69,0,0,0,124759.59,100573.64,94824.27,0,0,0,0,0,0,0,1.03,0.14,313624.75,252640.44,241977.64,0,0,0,19.48,13.84,13.36,4.8,6.3,6.78,20.06,15.2,14.97,0.94,0.92,0.89,213.21,211.73,211.99,123.49,122.16,121.99,162.4,124.43,122.72
"02-26-2018 12:15 am",0,0,0,739620.63,739620.63,0,320162.28,0,0,1.16,808334.69,808334.69,0,44.1,17.45,47.43,0.93,212.28,122.53,128.89,60.01,46.72,19.64,50.74,111.46,26.68,113.44,0,0,0,286882.53,230757.13,221981,0,0,0,124761.33,100575.16,94825.8,0,0,0,0,0,0,0,1.03,0.14,313629.78,252644.2,241981.28,0,0,0,18.86,12.86,12.37,7,5.31,5.14,20.11,13.91,13.39,0.94,0.92,0.92,212.99,211.78,212.09,123.44,122.11,122.04,162.37,114.6,109.7
"02-26-2018 12:30 am",0,0,0,739631.69,739631.69,0,320167.13,0,0,1.16,808346.75,808346.75,0,43.3,19.72,47.58,0.91,212.37,122.58,129.31,60,44.21,19.06,48.16,111.46,26.68,113.44,0,0,0,286887.22,230760.41,221984.06,0,0,0,124763.11,100576.69,94827.33,0,0,0,0,0,0,0,1.03,0.14,313634.81,252647.81,241984.7,0,0,0,18.61,12.5,12.18,7.26,5.85,6.62,19.97,13.79,13.86,0.93,0.91,0.88,212.91,211.96,212.23,123.39,122.27,122.08,161.79,112.72,113.42
"02-26-2018 12:45 am",0,0,0,739642.63,739642.63,0,320172.25,0,0,1.16,808358.75,808358.75,0,41.73,19.58,46.1,0.91,212.41,122.6,125.34,59.96,43.67,20.33,48.2,111.46,26.68,113.44,0,0,0,286891.84,230763.58,221987.14,0,0,0,124765.01,100578.2,94829.02,0,0,0,0,0,0,0,1.03,0.14,313639.78,252651.34,241988.23,0,0,0,17.43,12.35,11.95,7.24,5.76,6.58,18.87,13.62,13.63,0.92,0.91,0.88,213.17,211.81,212.25,123.48,122.15,122.18,152.7,111.74,111.59
"02-26-2018 01:00 am",0,0,0,739652.94,739652.94,0,320177.31,0,0,1.16,808370.31,808370.31,0,39.12,18.07,43.09,0.91,212.35,122.57,118.13,60.01,41.93,20.4,46.65,111.46,26.68,113.44,0,0,0,286896.13,230766.69,221990.19,0,0,0,124766.84,100579.77,94830.71,0,0,0,0,0,0,0,1.03,0.14,313644.44,252654.8,241991.69,0,0,0,15.23,13.27,11.49,6.55,3.35,6.53,16.57,13.68,13.21,0.92,0.92,0.87,213.1,211.72,212.23,123.52,122.03,122.16,134.14,112.11,108.14
"02-26-2018 01:15 am",0,0,0,739662.81,739662.81,0,320182.03,0,0,1.16,808381.31,808381.31,0,42.43,19.7,46.78,0.91,212.12,122.43,127.37,60.01,39.26,18.87,43.57,111.46,26.68,113.44,0,0,0,286900.03,230769.69,221993.09,0,0,0,124768.51,100581.27,94832.26,0,0,0,0,0,0,0,1.03,0.14,313648.69,252658.17,241995,0,0,0,16.67,13.62,12.14,7.08,6.06,6.56,18.1,14.9,13.79,0.92,0.91,0.88,212.99,211.33,212.05,123.37,121.93,122.01,146.8,122.32,112.98
"02-26-2018 01:30 am",0,0,0,739672.88,739672.88,0,320186.91,0,0,1.16,808392.44,808392.44,0,41.77,21.78,47.11,0.89,212.13,122.44,127.27,60.01,40.3,19.34,44.72,111.46,26.68,113.44,0,0,0,286904.13,230772.66,221996.09,0,0,0,124770.27,100582.8,94833.83,0,0,0,0,0,0,0,1.03,0.14,313653.13,252661.48,241998.38,0,0,0,17.61,11.65,12.51,8.31,6.31,7.16,19.46,13.24,14.41,0.9,0.88,0.87,212.77,211.55,212.06,123.29,121.99,122.02,155.3,108.42,118.07
"02-26-2018 01:45 am",0,0,0,739682.94,739682.94,0,320191.94,0,0,1.16,808403.69,808403.69,0,39.12,20.73,44.27,0.88,212.36,122.57,120.3,60.01,40.26,20.18,45.04,111.46,26.68,113.44,0,0,0,286908.28,230775.58,221999.03,0,0,0,124772.18,100584.36,94835.42,0,0,0,0,0,0,0,1.03,0.14,313657.75,252664.81,242001.73,0,0,0,15.58,11.34,12.2,7.52,6.39,6.83,17.29,13,13.97,0.9,0.87,0.87,213.14,211.67,212.27,123.41,122.13,122.17,140.12,106.45,114.32
"02-26-2018 02:00 am",0,0,0,739692.63,739692.63,0,320196.88,0,0,1.16,808414.56,808414.56,0,36.03,18.92,40.7,0.89,212.23,122.49,108.87,60.01,39.38,20.22,44.28,111.46,26.68,113.44,0,0,0,286912.25,230778.39,222001.98,0,0,0,124774.05,100585.84,94836.98,0,0,0,0,0,0,0,1.03,0.14,313662.13,252668,242005.06,0,0,0,14.42,10.82,10.78,8.11,5.65,5.16,16.54,12.2,11.95,0.87,0.89,0.9,212.84,211.68,212.17,123.31,122.07,122.11,128.61,100.09,97.91
"02-26-2018 02:15 am",0,0,0,739702.13,739702.13,0,320201.56,0,0,1.16,808425.13,808425.13,0,36.76,17.8,40.85,0.9,212.09,122.41,110.9,60.14,38.03,18.81,42.43,111.46,26.68,113.44,0,0,0,286915.97,230781.22,222004.91,0,0,0,124775.67,100587.36,94838.54,0,0,0,0,0,0,0,1.03,0.14,313666.19,252671.2,242008.39,0,0,0,14.84,10.49,11.43,6.38,5.76,5.66,16.15,11.96,12.75,0.92,0.88,0.9,212.74,211.38,212.15,123.29,121.92,122.04,130.21,98.14,104.35
"02-26-2018 02:30 am",0,0,0,739711.44,739711.44,0,320206.25,0,0,1.16,808435.63,808435.63,0,36.59,19.35,41.39,0.88,211.97,122.34,111.48,60.01,37.38,18.69,41.8,111.46,26.68,113.44,0,0,0,286919.69,230783.91,222007.84,0,0,0,124777.3,100588.84,94840.13,0,0,0,0,0,0,0,1.03,0.14,313670.25,252674.27,242011.72,0,0,0,14.8,10.83,10.96,7.83,6.1,5.42,16.73,12.43,12.22,0.88,0.87,0.9,212.63,211.3,211.97,123.18,121.84,122.01,132.21,102.03,100.19
"02-26-2018 02:45 am",0,0,0,739721.19,739721.19,0,320211.41,0,0,1.16,808446.63,808446.63,0,38.12,19.42,42.78,0.89,211.73,122.21,116.47,60.01,38.49,19.98,43.38,111.46,26.68,113.44,0,0,0,286923.72,230786.7,222010.8,0,0,0,124779.27,100590.42,94841.72,0,0,0,0,0,0,0,1.03,0.14,313674.75,252677.48,242015.08,0,0,0,16.55,10.73,10.83,8.13,5.95,5.35,18.43,12.27,12.08,0.9,0.88,0.9,212.47,211.03,211.7,123,121.72,121.91,149.63,100.67,99.13
"02-26-2018 03:00 am",0,0,0,739730.75,739730.75,0,320216.25,0,0,1.16,808457.31,808457.31,0,37.45,20.18,41.91,0.9,211.8,122.25,115.92,60.01,38.43,19.86,43.28,111.46,26.68,113.44,0,0,0,286927.59,230789.39,222013.69,0,0,0,124781.12,100591.86,94843.28,0,0,0,0,0,0,0,1.03,0.14,313679.03,252680.55,242018.38,0,0,0,14.72,10.4,12.34,7.4,5.72,7.07,16.47,11.86,14.21,0.89,0.88,0.87,212.63,211.03,211.75,123.18,121.7,121.86,131.87,97.35,116.8
"02-26-2018 03:15 am",0,0,0,739740.06,739740.06,0,320221.06,0,0,1.16,808467.88,808467.88,0,40.97,20.82,45.95,0.89,211.29,121.95,125.42,59.89,37.07,18.98,41.65,111.46,26.68,113.44,0,0,0,286931.34,230792.13,222016.61,0,0,0,124782.86,100593.38,94844.84,0,0,0,0,0,0,0,1.03,0.14,313683.16,252683.67,242021.67,0,0,0,16.87,11.59,12.51,7.49,6.52,6.81,18.44,13.29,14.24,0.91,0.87,0.88,212.07,210.61,211.2,122.92,121.42,121.51,149.98,109.06,117.22
"02-26-2018 03:30 am",0,0,0,739749.44,739749.44,0,320225.81,0,0,1.16,808478.31,808478.31,0,36.91,18.62,41.34,0.89,211.55,122.1,113.21,60.02,37.71,19.19,42.32,111.46,26.68,113.44,0,0,0,286935.16,230794.8,222019.44,0,0,0,124784.61,100594.84,94846.36,0,0,0,0,0,0,0,1.03,0.14,313687.34,252686.72,242024.89,0,0,0,14.83,10.54,11.54,6.93,5.46,6.23,16.36,11.86,13.11,0.91,0.89,0.88,212.33,210.69,211.63,123.01,121.48,121.82,133.71,97.91,108
"02-26-2018 03:45 am",0,0,0,739758.63,739758.63,0,320230.59,0,0,1.16,808488.75,808488.75,0,40.11,21.65,45.39,0.88,211.56,122.11,124.39,60.01,36.78,18.95,41.39,111.46,26.68,113.44,0,0,0,286938.97,230797.52,222022.19,0,0,0,124786.41,100596.32,94847.88,0,0,0,0,0,0,0,1.03,0.14,313691.56,252689.8,242028.03,0,0,0,16.28,11.63,12.2,7.79,6.59,7.27,18.04,13.36,14.2,0.9,0.87,0.86,212.36,210.76,211.51,123.07,121.58,121.64,146.54,110.03,116.69
"02-26-2018 04:00 am",0,0,0,739768.06,739768.06,0,320235.59,0,0,1.16,808499.38,808499.38,0,37.93,20.4,43.07,0.88,211.43,122.03,117.56,60.01,37.64,20.06,42.66,111.46,26.68,113.44,0,0,0,286942.78,230800.28,222024.97,0,0,0,124788.23,100597.93,94849.45,0,0,0,0,0,0,0,1.03,0.14,313695.78,252693.02,242031.23,0,0,0,15.34,11.03,11.56,7.02,6.5,6.88,16.86,12.8,13.45,0.91,0.86,0.86,212.47,210.56,211.24,122.97,121.53,121.6,137.01,105.12,110.54
"02-26-2018 04:15 am",0,0,0,739777.31,739777.31,0,320240.41,0,0,1.16,808509.88,808509.88,0,38.22,19.68,42.99,0.89,211.14,121.86,117.4,60.02,37.34,19.39,42.08,111.46,26.68,113.44,0,0,0,286946.53,230803.03,222027.73,0,0,0,124789.98,100599.44,94851,0,0,0,0,0,0,0,1.03,0.14,313699.94,252696.16,242034.39,0,0,0,15.35,11.48,11.39,7.11,6.12,6.45,16.91,13.01,13.08,0.91,0.88,0.87,212.14,210.15,211.12,122.94,121.22,121.43,137.47,107.24,107.48
"02-26-2018 04:30 am",0,0,0,739786.69,739786.69,0,320245.22,0,0,1.16,808520.38,808520.38,0,36.52,18.31,40.85,0.89,210.66,121.59,111.85,60.02,37.37,19.46,42.14,111.46,26.68,113.44,0,0,0,286950.31,230805.81,222030.5,0,0,0,124791.74,100600.95,94852.55,0,0,0,0,0,0,0,1.03,0.14,313704.13,252699.33,242037.58,0,0,0,15.3,10.94,10.29,7,5.93,5.38,16.82,12.43,11.6,0.91,0.88,0.89,211.57,209.79,210.63,122.56,121.02,121.19,137.07,102.71,95.78
"02-26-2018 04:45 am",0,0,0,739795.88,739795.88,0,320249.94,0,0,1.16,808530.69,808530.69,0,37.81,19.77,42.66,0.89,210.52,121.51,117.2,60.01,36.91,18.7,41.38,111.46,26.68,113.44,0,0,0,286954.09,230808.44,222033.33,0,0,0,124793.61,100602.4,94853.95,0,0,0,0,0,0,0,1.03,0.14,313708.34,252702.31,242040.73,0,0,0,15.57,10.63,11.48,7.88,5.85,6.49,17.44,12.13,13.18,0.9,0.89,0.87,211.54,209.59,210.43,122.49,120.95,121.09,142.42,100.3,108.87
"02-26-2018 05:00 am",0,0,0,739805.31,739805.31,0,320254.88,0,0,1.16,808541.31,808541.31,0,37.51,19.44,42.25,0.89,210.82,121.68,115.86,60.01,37.48,19.63,42.32,111.46,26.68,113.44,0,0,0,286957.94,230811.13,222036.19,0,0,0,124795.42,100603.9,94855.55,0,0,0,0,0,0,0,1.03,0.14,313712.59,252705.41,242044.02,0,0,0,15.23,10.59,11.69,6.66,6.08,6.7,16.61,12.21,13.47,0.92,0.87,0.87,211.73,209.85,210.89,122.67,121.1,121.27,135.7,100.75,111.14
"02-26-2018 05:15 am",0,0,0,739814.44,739814.44,0,320259.69,0,0,1.16,808551.63,808551.63,0,36.33,19.92,41.44,0.88,211.16,121.88,113.41,59.95,36.77,19.27,41.52,111.46,26.68,113.44,0,0,0,286961.56,230813.8,222039.06,0,0,0,124797.11,100605.39,94857.2,0,0,0,0,0,0,0,1.03,0.14,313716.59,252708.45,242047.33,0,0,0,13.99,10.72,11.63,6.77,6.31,6.84,15.53,12.43,13.49,0.9,0.86,0.86,212.4,210.21,210.88,123,121.28,121.36,126.58,102.5,111.16
"02-26-2018 05:30 am",0,0,0,739823.56,739823.56,0,320264.53,0,0,1.16,808562,808562,0,36.28,19.32,41.1,0.88,210.95,121.75,112.41,60.01,36.6,19.4,41.43,111.46,26.68,113.44,0,0,0,286965.19,230816.52,222041.84,0,0,0,124798.84,100606.94,94858.74,0,0,0,0,0,0,0,1.03,0.14,313720.63,252711.59,242050.5,0,0,0,14.55,10.6,11.13,7.28,5.92,6.12,16.26,12.13,12.69,0.89,0.87,0.88,212.1,209.89,210.93,122.83,121.12,121.36,132.27,100.16,104.58
"02-26-2018 05:45 am",0,0,0,739832.88,739832.88,0,320269.41,0,0,1.16,808572.5,808572.5,0,37.69,19.88,42.44,0.89,210.43,121.45,116.84,59.85,36.89,19.25,41.61,111.46,26.68,113.44,0,0,0,286969.16,230819.11,222044.61,0,0,0,124800.77,100608.38,94860.26,0,0,0,0,0,0,0,1.03,0.14,313725,252714.55,242053.66,0,0,0,15.89,10.15,11.64,7.51,5.63,6.74,17.57,11.6,13.45,0.9,0.87,0.87,211.59,209.15,210.42,122.57,120.81,120.91,142.84,96.04,111.23
"02-26-2018 06:00 am",0,0,0,739842.06,739842.06,0,320274.19,0,0,1.16,808582.88,808582.88,0,39.93,15.95,43,0.93,210.77,121.65,123.09,60.02,37.22,19.46,42,111.46,26.68,113.44,0,0,0,286972.94,230821.77,222047.38,0,0,0,124802.53,100609.88,94861.78,0,0,0,0,0,0,0,1.03,0.14,313729.19,252717.61,242056.81,0,0,0,15.29,10.92,13.72,7.16,6.34,2.45,16.88,12.62,13.49,0.91,0.87,1,212.08,209.66,210.58,122.9,121.01,121.05,137.16,104.22,127.9
"02-26-2018 06:15 am",0,0,0,739851.44,739851.44,0,320279.16,0,0,1.16,808593.44,808593.44,0,36.93,19.37,41.7,0.89,212.2,122.48,113.28,59.87,37.15,19.74,42.08,111.46,26.68,113.44,0,0,0,286976.72,230824.47,222050.22,0,0,0,124804.33,100611.43,94863.4,0,0,0,0,0,0,0,1.03,0.14,313733.34,252720.72,242060.09,0,0,0,15.37,11.11,10.45,7.5,6.26,5.6,17.1,12.74,11.85,0.9,0.87,0.88,213.74,210.88,211.98,123.7,121.73,122,138.05,104.7,97.1
"02-26-2018 06:30 am",0,0,0,739860.63,739860.63,0,320284.09,0,0,1.16,808603.94,808603.94,0,36.69,19.29,41.45,0.89,211.29,121.95,113.38,60.01,37.09,19.7,42,111.46,26.68,113.44,0,0,0,286980.5,230827.13,222053.05,0,0,0,124806.18,100612.91,94864.97,0,0,0,0,0,0,0,1.03,0.14,313737.59,252723.77,242063.33,0,0,0,14.31,10.57,11.82,7.11,5.73,6.59,15.97,12.02,13.52,0.9,0.88,0.87,212.96,209.73,211.16,123.27,121.21,121.38,129.57,99.14,111.42
"02-26-2018 06:45 am",0,0,0,739869.94,739869.94,0,320288.94,0,0,1.16,808614.44,808614.44,0,39.18,19.52,43.77,0.9,210.87,121.71,120.5,60.01,36.92,19.51,41.76,111.46,26.68,113.44,0,0,0,286984.25,230829.92,222055.81,0,0,0,124807.97,100614.51,94866.48,0,0,0,0,0,0,0,1.03,0.14,313741.75,252726.97,242066.47,0,0,0,15.27,11.46,12.46,6.76,6.4,6.35,16.69,13.12,13.98,0.91,0.87,0.89,212.29,209.62,210.68,123.03,120.97,121.13,137.09,108.57,115.83
"02-26-2018 07:00 am",0,0,0,739879.44,739879.44,0,320293.94,0,0,1.16,808625.19,808625.19,0,37.93,19.63,42.71,0.89,211.94,122.33,116.36,60.01,37.97,19.83,42.87,111.46,26.68,113.44,0,0,0,286988.06,230832.66,222058.73,0,0,0,124809.78,100616.02,94868.14,0,0,0,0,0,0,0,1.03,0.14,313745.97,252730.09,242069.81,0,0,0,15.45,10.9,11.57,7.14,5.82,6.67,17.02,12.35,13.35,0.91,0.88,0.87,213.7,210.69,211.43,123.78,121.59,121.63,137.5,101.8,109.79
"02-26-2018 07:15 am",0,0,0,739889.19,739889.19,0,320298.75,0,0,1.16,808636,808636,0,41.57,19.75,46.02,0.9,213.01,122.95,124.62,60.01,38.31,19.33,42.95,111.46,26.68,113.44,0,0,0,286991.88,230835.64,222061.64,0,0,0,124811.61,100617.46,94869.68,0,0,0,0,0,0,0,1.03,0.14,313750.22,252733.42,242073.11,0,0,0,16.27,13.67,11.64,7.92,6.03,5.8,18.08,14.93,13,0.9,0.92,0.9,215,211.51,212.53,124.32,122.16,122.38,145.23,122.36,106.27
"02-26-2018 07:30 am",0,0,0,739900,739900,0,320303.84,0,0,1.16,808648,808648,0,40.24,19.04,44.52,0.9,212.3,122.54,121.11,60.02,42.71,20.35,47.34,111.46,26.68,113.44,0,0,0,286995.97,230838.94,222065.06,0,0,0,124813.55,100618.86,94871.44,0,0,0,0,0,0,0,1.03,0.14,313754.75,252737,242076.97,0,0,0,15.49,12.08,12.66,7.47,5.15,6.54,17.19,13.12,14.24,0.9,0.92,0.89,214.1,210.96,211.83,123.95,121.79,121.87,138.7,107.74,116.87
"02-26-2018 07:45 am",0,0,0,739910.44,739910.44,0,320308.75,0,0,1.16,808659.56,808659.56,0,43.03,21.38,48.05,0.9,212.3,122.54,129.19,60.01,41.98,19.55,46.34,111.46,26.68,113.44,0,0,0,287000.03,230842.06,222068.34,0,0,0,124815.34,100620.24,94873.16,0,0,0,0,0,0,0,1.03,0.14,313759.19,252740.42,242080.69,0,0,0,17.21,12.53,13.29,7.65,5.71,8.02,18.82,13.76,15.52,0.91,0.91,0.86,213.97,211.04,211.89,123.93,121.85,121.84,150.05,112.92,124.6
"02-26-2018 08:00 am",0,0,0,739921,739921,0,320313.81,0,0,1.16,808671.25,808671.25,0,43.67,18.97,47.61,0.92,212.61,122.72,131.56,60.01,42.43,20.08,46.98,111.46,26.68,113.44,0,0,0,287004.13,230845.23,222071.63,0,0,0,124817.13,100621.72,94874.96,0,0,0,0,0,0,0,1.03,0.14,313763.63,252743.92,242084.42,0,0,0,16.5,13.53,13.64,6.03,6.2,6.73,17.56,14.88,15.2,0.94,0.91,0.9,214.33,211.16,212.33,124.06,121.95,122.14,146.15,122.42,126.1
"02-26-2018 08:15 am",0,0,0,739931.63,739931.63,0,320318.88,0,0,1.16,808683,808683,0,40.46,19.35,44.85,0.9,212.92,122.9,122.16,60.01,42.48,20.22,47.08,111.46,26.68,113.44,0,0,0,287008.25,230848.53,222074.81,0,0,0,124819.02,100623.27,94876.57,0,0,0,0,0,0,0,1.03,0.14,313768.19,252747.58,242088,0,0,0,16.01,11.84,12.61,6.94,6.39,6.01,17.44,13.45,13.97,0.92,0.88,0.9,214.8,211.57,212.39,124.38,122.08,122.24,141.62,110.28,114.59
"02-26-2018 08:30 am",0,0,0,739943.44,739943.44,0,320323.97,0,0,1.16,808696,808696,0,49.88,18.83,53.58,0.93,212.46,122.64,144.76,60.01,45.81,20.79,50.37,111.46,26.68,113.44,0,0,0,287013.06,230852.05,222078.34,0,0,0,124820.89,100624.99,94878.11,0,0,0,0,0,0,0,1.03,0.14,313773.34,252751.5,242091.84,0,0,0,19.14,15.96,14.78,6.84,6.43,5.55,20.32,17.2,15.78,0.94,0.93,0.94,214.31,211.2,211.88,124.12,121.87,121.93,163.7,141.17,129.43
"02-26-2018 08:45 am",0,0,0,739956.13,739956.13,0,320329.31,0,0,1.16,808709.69,808709.69,0,44.59,21.12,49.34,0.9,212.35,122.57,134.1,60.01,50.5,20.86,54.73,111.46,26.68,113.44,0,0,0,287018.25,230855.72,222082.13,0,0,0,124822.85,100626.8,94879.67,0,0,0,0,0,0,0,1.03,0.14,313778.94,252755.59,242095.95,0,0,0,18.56,12.11,13.93,8.22,7,5.9,20.28,13.98,15.12,0.91,0.87,0.92,213.96,211.26,211.81,123.96,121.83,121.92,163.79,114.51,124.01
"02-26-2018 09:00 am",0,0,0,739967.94,739967.94,0,320334.56,0,0,1.16,808722.63,808722.63,0,42.33,20.25,46.92,0.9,212.18,122.47,127.5,60.02,47.87,21.29,52.5,111.46,26.68,113.44,0,0,0,287023.03,230859.25,222085.64,0,0,0,124824.79,100628.58,94881.2,0,0,0,0,0,0,0,1.03,0.14,313784.06,252759.55,242099.78,0,0,0,17.1,13.48,11.74,8.08,6.71,5.46,18.91,15.05,12.94,0.9,0.9,0.91,214.06,210.97,211.5,123.9,121.71,121.81,152.57,123.74,106.2
"02-26-2018 09:15 am",0,0,0,739979.88,739979.88,0,320339.91,0,0,1.16,808735.69,808735.69,0,54.92,22.8,59.47,0.92,212.27,122.53,161.48,59.85,46.19,21.01,50.79,111.46,26.68,113.44,0,0,0,287027.94,230862.89,222089.03,0,0,0,124826.82,100630.34,94882.77,0,0,0,0,0,0,0,1.03,0.14,313789.41,252763.61,242103.53,0,0,0,21.29,17.56,15.97,9.02,7.52,6.44,23.11,19.09,17.21,0.92,0.93,0.93,213.85,211.37,211.59,123.93,121.83,121.82,186.48,156.68,141.27
"02-26-2018 09:30 am",0,0,0,739993.06,739993.06,0,320345.28,0,0,1.16,808750,808750,0,49.24,20.14,53.2,0.93,211.56,122.11,145.33,60.01,53.71,21.7,57.96,111.46,26.68,113.44,0,0,0,287033.25,230866.81,222092.97,0,0,0,124828.88,100631.98,94884.43,0,0,0,0,0,0,0,1.03,0.14,313795.13,252767.88,242107.81,0,0,0,19.65,13.66,15.92,8.66,5.03,6.45,21.47,14.55,17.17,0.92,0.94,0.93,213.19,210.65,210.82,123.6,121.34,121.41,174.67,120.21,141.11
"02-26-2018 09:45 am",0,0,0,740005.06,740005.06,0,320350.5,0,0,1.16,808763.19,808763.19,0,49.48,21.69,54.03,0.92,211.98,122.36,146.89,60.01,49.01,20.87,53.35,111.46,26.68,113.44,0,0,0,287038.16,230870.39,222096.58,0,0,0,124830.91,100633.63,94885.97,0,0,0,0,0,0,0,1.03,0.14,313800.41,252771.8,242111.73,0,0,0,19.41,14.05,16.02,9.57,5.52,6.6,21.63,15.09,17.32,0.9,0.93,0.93,213.48,211.27,211.19,123.72,121.77,121.58,174.33,123.9,142.44
"02-26-2018 10:00 am",0,0,0,740016,740016,0,320355.84,0,0,1.16,808775.25,808775.25,0,41.18,20.19,45.87,0.9,211.53,122.1,125.5,60.01,44.42,21.45,49.42,111.46,26.68,113.44,0,0,0,287042.5,230873.55,222099.88,0,0,0,124832.96,100635.34,94887.56,0,0,0,0,0,0,0,1.03,0.14,313805.22,252775.41,242115.42,0,0,0,16.58,12.86,11.74,7.29,6.38,6.52,18.1,14.35,13.42,0.92,0.9,0.87,212.82,210.65,211.14,123.54,121.41,121.35,146.6,119.35,110.55
"02-26-2018 10:15 am",0,0,0,740026,740026,0,320360.94,0,0,1.16,808786.56,808786.56,0,37.13,17.79,41.17,0.9,212.43,122.62,111.47,60.01,40.83,20.85,45.88,111.46,26.68,113.44,0,0,0,287046.81,230876.39,222102.84,0,0,0,124834.9,100636.91,94889.13,0,0,0,0,0,0,0,1.03,0.14,313809.94,252778.66,242118.77,0,0,0,15.71,10.68,10.74,6.72,5.61,5.46,17.08,12.06,12.04,0.92,0.89,0.89,213.92,211.42,211.95,124.02,121.92,121.91,136.72,99.01,98.69
"02-26-2018 10:30 am",0,0,0,740035.75,740035.75,0,320365.66,0,0,1.16,808797.44,808797.44,0,38.71,19.45,43.32,0.89,212.51,122.67,117.68,60.01,38.99,18.92,43.36,111.46,26.68,113.44,0,0,0,287050.81,230879.28,222105.7,0,0,0,124836.57,100638.42,94890.66,0,0,0,0,0,0,0,1.03,0.14,313814.25,252781.92,242122.02,0,0,0,15.79,11.19,11.73,6.78,6.24,6.43,17.18,12.81,13.37,0.92,0.87,0.88,214.04,211.35,212.15,124.08,121.97,121.94,138.45,104.94,109.66
"02-26-2018 10:45 am",0,0,0,740045.94,740045.94,0,320370.47,0,0,1.16,808808.69,808808.69,0,40.94,20.34,45.72,0.9,213.04,122.97,123.4,60.01,39.97,18.99,44.28,111.46,26.68,113.44,0,0,0,287055,230882.16,222108.8,0,0,0,124838.32,100639.95,94892.2,0,0,0,0,0,0,0,1.03,0.14,313818.81,252785.19,242125.47,0,0,0,16.24,12.24,12.46,6.97,6.4,6.98,17.66,13.8,14.28,0.92,0.89,0.87,214.58,212.03,212.52,124.35,122.3,122.26,142.18,112.88,115.13
"02-26-2018 11:00 am",0,0,0,740056.44,740056.44,0,320375.47,0,0,1.16,808820.25,808820.25,0,41.61,19.9,46.13,0.9,213.33,123.14,124.88,60.09,41.71,19.65,46.24,111.46,26.68,113.44,0,0,0,287059.22,230885.16,222112.05,0,0,0,124840.17,100641.54,94893.75,0,0,0,0,0,0,0,1.03,0.14,313823.41,252788.58,242129.06,0,0,0,16.9,12.38,12.41,7.08,6.47,6.28,18.32,13.96,13.9,0.92,0.89,0.89,214.72,212.51,212.76,124.53,122.49,122.39,147.09,113.99,113.56
