Time,Error,"Low Range","High Range","Accumulated Real Energy Net","Real Energy Quadrants 1 & 4, Import","Real Energy Quadrants 2 & 3, Export","Reactive Energy Quadrant 1","Reactive Energy Quadrant 2","Reactive Energy Quadrant 3","Reactive Energy Quadrant 4","Apparent Energy Net","Apparent Energy Quadrants 1 & 4","Apparent Energy Quadrants 2 & 3","Total Net Instantaneous Real Power","Total Net Instantaneous Reactive Power","Total Net Instantaneous Apparent Power","Total Power Factor","Voltage, L-L, 3p Ave","Voltage, L-N, 3p Ave","Current, 3p Ave",Frequency,"Total Real Power Present Demand","Total Reactive Power Present Demand","Total Apparent Power Present Demand","Total Real Power Max Demand, Import","Total Reactive Power Max Demand, Import","Total Apparent Power Max Demand, Import","Total Real Power Max Demand, Export","Total Reactive Power Max Demand, Export","Total Apparent Power Max Demand, Export","Accumulated Real Energy, Phase A, Import","Accumulated Real Energy, Phase B, Import","Accumulated Real Energy, Phase C, Import","Accumulated Real Energy, Phase A, Export","Accumulated Real Energy, Phase B, Export","Accumulated Real Energy, Phase C, Export","Accumulated Q1 Reactive Energy, Phase A, Import","Accumulated Q1 Reactive Energy, Phase B, Import","Accumulated Q1 Reactive Energy, Phase C, Import","Accumulated Q2 Reactive Energy, Phase A, Import","Accumulated Q2 Reactive Energy, Phase B, Import","Accumulated Q2 Reactive Energy, Phase C, Import","Accumulated Q3 Reactive Energy, Phase A, Export","Accumulated Q3 Reactive Energy, Phase B, Export","Accumulated Q3 Reactive Energy, Phase C, Export","Accumulated Q4 Reactive Energy, Phase A, Export","Accumulated Q4 Reactive Energy, Phase B, Export","Accumulated Q4 Reactive Energy, Phase C, Export","Accumulated Apparent Energy, Phase A, Import","Accumulated Apparent Energy, Phase B, Import","Accumulated Apparent Energy, Phase C, Import","Accumulated Apparent Energy, Phase A, Export","Accumulated Apparent Energy, Phase B, Export","Accumulated Apparent Energy, Phase C, Export","Real Power, Phase A","Real Power, Phase B","Real Power, Phase C","Reactive Power, Phase A","Reactive Power, Phase B","Reactive Power, Phase C","Apparent Power, Phase A","Apparent Power, Phase B","Apparent Power, Phase C","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B","Voltage, Phase B-C","Voltage, Phase A-C","Voltage, Phase A-N","Voltage, Phase B-N","Voltage, Phase C-N","Current, Phase A","Current, Phase B","Current, Phase C"
"02-26-2018 12:00 am",0,0,0,438576.47,438576.47,0,178056.94,0,0,0.06,476167.47,476167.47,0,41.86,12.31,43.63,0.96,213.65,123.3,118.7,60.01,45.01,14.05,47.21,70,19.02,72.09,0,0,0,136945.97,154078.63,147551.88,0,0,0,57506.14,66285.41,54265.39,0,0,0,0,0,0,0.01,0.02,0.03,149350.97,168868.17,157565.55,0,0,0,13.08,14.67,14.02,4.64,5.16,3.67,13.87,15.55,14.49,0.94,0.94,0.97,212.94,213.72,214.11,123.13,123.01,123.67,112.62,126.5,116.36
"02-26-2018 12:15 am",0,0,0,438587.06,438587.06,0,178060.3,0,0,0.06,476178.59,476178.59,0,37.44,12.82,39.57,0.95,213.77,123.38,106.85,60.01,43.51,13.64,45.66,70,19.02,72.09,0,0,0,136949.28,154082.39,147555.36,0,0,0,57507.26,66286.76,54266.27,0,0,0,0,0,0,0.01,0.02,0.03,149354.45,168872.16,157569.13,0,0,0,13.66,12.71,11.07,4.44,4.15,4.23,14.36,13.36,11.84,0.95,0.95,0.93,213.37,213.83,214.1,123.27,123.21,123.65,116.31,108.58,95.66
"02-26-2018 12:30 am",0,0,0,438597.03,438597.03,0,178063.67,0,0,0.06,476189.16,476189.16,0,35.84,14.35,38.6,0.93,213.74,123.36,103.03,59.97,39.99,13.43,42.23,70,19.02,72.09,0,0,0,136952.38,154086.09,147558.56,0,0,0,57508.33,66288.08,54267.27,0,0,0,0,0,0,0.01,0.02,0.03,149357.72,168876.08,157572.47,0,0,0,11.75,12.66,11.43,4.29,5.41,4.65,12.5,13.76,12.33,0.94,0.92,0.93,213.31,213.86,214.04,123.26,123.22,123.59,101.14,108.37,99.59
"02-26-2018 12:45 am",0,0,0,438605.78,438605.78,0,178066.7,0,0,0.06,476198.38,476198.38,0,33.91,11.79,35.9,0.94,214.19,123.62,96.7,60.01,36.21,12.39,38.31,70,19.02,72.09,0,0,0,136955.31,154089.05,147561.42,0,0,0,57509.39,66289.12,54268.18,0,0,0,0,0,0,0.01,0.02,0.03,149360.84,168879.19,157575.48,0,0,0,11.65,11.05,11.21,4.05,3.88,3.86,12.33,11.71,11.85,0.95,0.94,0.95,213.73,214.15,214.69,123.54,123.41,123.9,99.86,94.85,95.39
"02-26-2018 01:00 am",0,0,0,438614.34,438614.34,0,178069.78,0,0,0.06,476207.5,476207.5,0,36.29,11.54,38.09,0.95,214.14,123.59,102.98,60.02,34.23,12.47,36.48,70,19.02,72.09,0,0,0,136958.27,154091.92,147564.16,0,0,0,57510.41,66290.19,54269.19,0,0,0,0,0,0,0.01,0.02,0.03,149363.95,168882.27,157578.38,0,0,0,12.95,11.29,12.05,3.08,3.59,4.88,13.3,11.84,13,0.97,0.95,0.93,213.82,214.13,214.46,123.53,123.5,123.73,107.78,96.34,104.81
"02-26-2018 01:15 am",0,0,0,438623.94,438623.94,0,178072.89,0,0,0.06,476217.59,476217.59,0,37.72,10.54,39.17,0.96,213.99,123.5,105.79,60,37.5,12.33,39.5,70,19.02,72.09,0,0,0,136961.77,154094.98,147567.17,0,0,0,57511.42,66291.11,54270.37,0,0,0,0,0,0,0.01,0.02,0.03,149367.59,168885.45,157581.63,0,0,0,13.23,12.03,12.46,4.15,2.44,3.95,13.86,12.26,13.07,0.95,0.98,0.95,213.54,214.14,214.35,123.36,123.44,123.74,112.36,99.95,107.84
"02-26-2018 01:30 am",0,0,0,438633.19,438633.19,0,178076.17,0,0,0.06,476227.41,476227.41,0,32.97,12.73,35.34,0.93,214.09,123.56,95.34,60.01,37.57,12.9,39.77,70,19.02,72.09,0,0,0,136964.95,154098.06,147570.19,0,0,0,57512.62,66291.95,54271.61,0,0,0,0,0,0,0.01,0.02,0.03,149371,168888.63,157584.86,0,0,0,11.29,10.42,11.26,3.5,4.52,4.7,11.81,11.35,12.2,0.96,0.92,0.92,213.69,214.03,214.54,123.53,123.36,123.78,95.73,92.1,98.19
"02-26-2018 01:45 am",0,0,0,438641.5,438641.5,0,178079.2,0,0,0.06,476236.28,476236.28,0,38.57,12.91,40.67,0.95,214.03,123.52,109.5,60.02,33.67,12.4,35.93,70,19.02,72.09,0,0,0,136967.78,154100.84,147572.89,0,0,0,57513.76,66292.85,54272.59,0,0,0,0,0,0,0.01,0.02,0.03,149374.06,168891.56,157587.73,0,0,0,12.26,11.46,13.13,6.09,2.75,7.5,13.68,11.78,15.11,0.96,0.97,0.92,213.82,213.94,214.33,123.45,123.59,123.54,110.81,95.34,122.34
"02-26-2018 02:00 am",0,0,0,438648.91,438648.91,0,178082.06,0,0,0.06,476244.22,476244.22,0,27.4,11.13,29.57,0.93,214.19,123.62,79.63,60.02,30.66,11.5,32.78,70,19.02,72.09,0,0,0,136970.19,154103.34,147575.36,0,0,0,57514.75,66293.82,54273.48,0,0,0,0,0,0,0.01,0.02,0.03,149376.66,168894.27,157590.36,0,0,0,8.27,9.97,9.16,3.6,4.19,3.33,9.02,10.81,9.74,0.92,0.92,0.94,213.63,214.32,214.63,123.52,123.44,123.9,72.89,87.55,78.46
"02-26-2018 02:15 am",0,0,0,438655.75,438655.75,0,178084.88,0,0,0.06,476251.63,476251.63,0,26.78,11.59,29.18,0.92,214.13,123.58,78.6,60.02,27.49,11.17,29.69,70,19.02,72.09,0,0,0,136972.3,154105.83,147577.64,0,0,0,57515.71,66294.88,54274.29,0,0,0,0,0,0,0.01,0.02,0.03,149378.97,168896.95,157592.8,0,0,0,8.29,9.65,8.85,3.96,4.33,3.3,9.18,10.57,9.44,0.9,0.91,0.94,213.52,214.24,214.62,123.48,123.38,123.88,74.27,85.56,75.97
"02-26-2018 02:30 am",0,0,0,438662.34,438662.34,0,178087.55,0,0,0.06,476258.78,476258.78,0,25.72,10.1,27.63,0.93,213.81,123.4,74.71,60,26.8,10.99,28.98,70,19.02,72.09,0,0,0,136974.38,154108.16,147579.83,0,0,0,57516.66,66295.83,54275.06,0,0,0,0,0,0,0.01,0.02,0.03,149381.25,168899.48,157595.11,0,0,0,8.04,9.14,8.54,3.57,3.61,2.92,8.79,9.82,9.02,0.91,0.93,0.95,213.23,213.95,214.25,123.27,123.19,123.73,71.24,79.91,72.99
"02-26-2018 02:45 am",0,0,0,438668.81,438668.81,0,178090.23,0,0,0.06,476265.75,476265.75,0,25.51,10.38,27.54,0.93,213.68,123.32,74.67,60.01,25.93,10.68,28.05,70,19.02,72.09,0,0,0,136976.34,154110.42,147582.06,0,0,0,57517.52,66296.78,54275.93,0,0,0,0,0,0,0.01,0.02,0.03,149383.41,168901.92,157597.5,0,0,0,7.8,8.65,9.06,3.48,3.62,3.27,8.54,9.37,9.63,0.91,0.92,0.94,213.12,213.71,214.21,123.22,123.1,123.65,69.33,75.9,78.78
"02-26-2018 03:00 am",0,0,0,438675.31,438675.31,0,178092.94,0,0,0.06,476272.78,476272.78,0,25.65,11.15,27.97,0.92,213.64,123.3,75.86,60.02,25.84,10.69,27.98,70,19.02,72.09,0,0,0,136978.31,154112.75,147584.25,0,0,0,57518.46,66297.68,54276.8,0,0,0,0,0,0,0.01,0.02,0.03,149385.59,168904.42,157599.86,0,0,0,8.15,8.6,9.22,4.11,3.37,3.06,9.12,9.23,9.71,0.89,0.93,0.95,213.16,213.89,214.05,123.15,123.23,123.62,74.18,75.45,80.36
"02-26-2018 03:15 am",0,0,0,438681.53,438681.53,0,178095.61,0,0,0.06,476279.56,476279.56,0,24.53,10.66,26.75,0.92,213.15,123.02,72.4,60.01,25.2,10.86,27.45,70,19.02,72.09,0,0,0,136980.23,154114.84,147586.45,0,0,0,57519.39,66298.53,54277.68,0,0,0,0,0,0,0.01,0.02,0.03,149387.73,168906.7,157602.23,0,0,0,7.36,8.41,8.77,3.44,3.61,3.61,8.12,9.14,9.48,0.91,0.92,0.92,212.63,213.3,213.52,122.88,122.87,123.3,66.01,74.33,76.88
"02-26-2018 03:30 am",0,0,0,438687.69,438687.69,0,178098.25,0,0,0.06,476286.28,476286.28,0,25.27,11.97,27.96,0.9,213.4,123.16,75.12,60.02,24.61,10.5,26.76,70,19.02,72.09,0,0,0,136982.16,154116.97,147588.58,0,0,0,57520.31,66299.43,54278.51,0,0,0,0,0,0,0.01,0.02,0.03,149389.86,168909,157604.52,0,0,0,8.71,8.13,8.43,4.67,3.99,3.3,9.88,9.05,9.05,0.88,0.9,0.93,212.85,213.6,213.75,122.95,123.05,123.48,80.49,71.87,73.01
"02-26-2018 03:45 am",0,0,0,438693.75,438693.75,0,178100.83,0,0,0.06,476292.84,476292.84,0,23.82,9.99,25.83,0.92,213.52,123.23,70.02,60.01,24.31,10.4,26.45,70,19.02,72.09,0,0,0,136983.98,154119.03,147590.72,0,0,0,57521.19,66300.3,54279.33,0,0,0,0,0,0,0.01,0.02,0.03,149391.89,168911.23,157606.81,0,0,0,7.1,8.52,8.17,3.33,3.64,3.23,7.84,9.26,8.78,0.91,0.93,0.93,212.76,213.84,213.95,123.04,123.02,123.62,63.73,75.3,71.03
"02-26-2018 04:00 am",0,0,0,438699.72,438699.72,0,178103.42,0,0,0.06,476299.38,476299.38,0,24.37,10.8,26.66,0.91,213.57,123.26,72.06,60.02,23.9,10.25,26.02,70,19.02,72.09,0,0,0,136985.75,154121.16,147592.83,0,0,0,57522,66301.25,54280.17,0,0,0,0,0,0,0.01,0.02,0.03,149393.84,168913.58,157609.06,0,0,0,6.94,8.63,8.8,3.34,3.88,3.58,7.7,9.46,9.5,0.9,0.91,0.93,212.94,213.79,213.97,123.09,123.11,123.57,62.58,76.91,76.69
"02-26-2018 04:15 am",0,0,0,438705.63,438705.63,0,178105.95,0,0,0.06,476305.81,476305.81,0,22.86,9.85,24.9,0.92,213.17,123.02,67.5,60.01,23.71,10.27,25.85,70,19.02,72.09,0,0,0,136987.56,154123.23,147594.83,0,0,0,57522.88,66302.16,54280.92,0,0,0,0,0,0,0.01,0.02,0.03,149395.84,168915.84,157611.2,0,0,0,7.25,8.05,7.56,3.62,3.61,2.63,8.1,8.82,8,0.9,0.91,0.94,212.31,213.52,213.67,122.79,122.75,123.54,65.82,71.76,64.9
"02-26-2018 04:30 am",0,0,0,438711.5,438711.5,0,178108.48,0,0,0.06,476312.19,476312.19,0,24.4,10.86,26.7,0.91,212.65,122.73,72.3,59.86,23.44,10.14,25.54,70,19.02,72.09,0,0,0,136989.34,154125.3,147596.84,0,0,0,57523.73,66303.08,54281.7,0,0,0,0,0,0,0.01,0.02,0.03,149397.83,168918.11,157613.38,0,0,0,7.11,8.67,8.06,3.3,5.07,3.4,7.84,10.04,8.74,0.91,0.92,0.91,212.07,212.86,213.02,122.62,122.53,123.04,63.92,81.92,71.05
"02-26-2018 04:45 am",0,0,0,438717.5,438717.5,0,178111.14,0,0,0.06,476318.75,476318.75,0,23.25,10.23,25.43,0.92,212.36,122.56,69.07,60.02,23.99,10.55,26.22,70,19.02,72.09,0,0,0,136991.14,154127.47,147598.88,0,0,0,57524.59,66304.03,54282.52,0,0,0,0,0,0,0.01,0.02,0.03,149399.83,168920.45,157615.58,0,0,0,6.82,8.45,7.99,3.21,3.7,3.33,7.53,9.22,8.65,0.91,0.92,0.92,211.75,212.49,212.78,122.43,122.37,122.85,61.5,75.21,70.39
"02-26-2018 05:00 am",0,0,0,438723.5,438723.5,0,178113.78,0,0,0.06,476325.31,476325.31,0,24.11,11.24,26.6,0.91,213.36,123.14,72.02,60.02,23.85,10.41,26.03,70,19.02,72.09,0,0,0,136992.92,154129.63,147600.95,0,0,0,57525.46,66304.95,54283.36,0,0,0,0,0,0,0.01,0.02,0.03,149401.8,168922.83,157617.8,0,0,0,7.26,8.56,8.29,3.83,3.95,3.47,8.2,9.42,8.98,0.88,0.91,0.92,212.5,213.79,213.69,122.83,122.92,123.61,66.74,76.5,72.62
"02-26-2018 05:15 am",0,0,0,438729.56,438729.56,0,178116.45,0,0,0.06,476331.94,476331.94,0,24.33,10.55,26.52,0.92,213.75,123.36,71.49,60.02,24.24,10.86,26.56,70,19.02,72.09,0,0,0,136994.77,154131.77,147603,0,0,0,57526.39,66305.89,54284.19,0,0,0,0,0,0,0.01,0.02,0.03,149403.86,168925.16,157620.03,0,0,0,7.41,8.98,7.95,3.54,3.67,3.33,8.21,9.69,8.62,0.9,0.93,0.92,213,214.11,214.15,123.18,123.16,123.75,66.37,78.55,69.53
"02-26-2018 05:30 am",0,0,0,438735.44,438735.44,0,178119.05,0,0,0.06,476338.38,476338.38,0,23.61,10.24,25.74,0.92,213.32,123.12,70.06,60.01,23.7,10.29,25.85,70,19.02,72.09,0,0,0,136996.58,154133.83,147605.02,0,0,0,57527.25,66306.78,54285.01,0,0,0,0,0,0,0.01,0.02,0.03,149405.88,168927.42,157622.22,0,0,0,7.36,8.15,8.1,3.32,3.57,3.35,8.07,8.9,8.76,0.91,0.92,0.92,212.55,213.8,213.62,122.81,122.97,123.56,67.05,72.35,70.78
"02-26-2018 05:45 am",0,0,0,438741.34,438741.34,0,178121.56,0,0,0.06,476344.78,476344.78,0,25.34,10.42,27.4,0.92,212.66,122.73,74.42,59.98,23.48,10.15,25.6,70,19.02,72.09,0,0,0,136998.36,154135.89,147607.09,0,0,0,57528.11,66307.67,54285.78,0,0,0,0,0,0,0.01,0.02,0.03,149407.84,168929.66,157624.42,0,0,0,7.32,8.13,9.6,3.55,4.2,3.25,8.13,9.15,10.13,0.9,0.92,0.95,211.83,213.06,213.09,122.46,122.56,123.19,66.38,74.63,82.24
"02-26-2018 06:00 am",0,0,0,438747.41,438747.41,0,178124.2,0,0,0.06,476351.41,476351.41,0,23.33,10.19,25.46,0.92,213.04,122.95,69.01,60.01,24.26,10.47,26.43,70,19.02,72.09,0,0,0,137000.22,154137.95,147609.2,0,0,0,57529.04,66308.59,54286.59,0,0,0,0,0,0,0.01,0.02,0.03,149409.92,168931.91,157626.67,0,0,0,6.97,8.14,8.21,3.22,3.7,3.27,7.68,8.94,8.84,0.91,0.91,0.93,212.18,213.6,213.32,122.63,122.77,123.45,62.61,72.7,71.71
"02-26-2018 06:15 am",0,0,0,438753.31,438753.31,0,178126.81,0,0,0.06,476357.84,476357.84,0,23.47,10.36,25.65,0.91,214.71,123.92,68.97,60.01,23.72,10.47,25.94,70,19.02,72.09,0,0,0,137002.02,154140.05,147611.23,0,0,0,57529.86,66309.53,54287.41,0,0,0,0,0,0,0.01,0.02,0.03,149411.91,168934.2,157628.88,0,0,0,7.3,8.05,8.11,3.38,3.59,3.38,8.04,8.81,8.79,0.91,0.91,0.92,213.91,215.29,214.93,123.55,123.81,124.4,65.1,71.19,70.62
"02-26-2018 06:30 am",0,0,0,438759.5,438759.5,0,178129.48,0,0,0.06,476364.59,476364.59,0,25.55,10.38,27.58,0.93,213.82,123.4,74.49,60.01,24.42,10.63,26.64,70,19.02,72.09,0,0,0,137003.94,154142.27,147613.28,0,0,0,57530.77,66310.45,54288.25,0,0,0,0,0,0,0.01,0.02,0.03,149414.05,168936.61,157631.09,0,0,0,8.05,9.63,7.92,3.84,3.42,2.97,8.91,10.21,8.45,0.9,0.94,0.94,212.93,214.5,214.1,123.02,123.25,123.97,72.46,82.99,68.37
"02-26-2018 06:45 am",0,0,0,438765.81,438765.81,0,178132.25,0,0,0.06,476371.47,476371.47,0,25.21,12.05,27.98,0.91,213.21,123.05,75.75,60.02,25.28,11.01,27.59,70,19.02,72.09,0,0,0,137006,154144.39,147615.39,0,0,0,57531.79,66311.36,54289.1,0,0,0,0,0,0,0.01,0.02,0.03,149416.34,168938.92,157633.34,0,0,0,8.64,8.09,8.49,4.8,3.36,3.89,9.88,8.75,9.33,0.87,0.92,0.91,212.46,213.89,213.39,122.6,123.02,123.59,79.73,71.08,75.02
"02-26-2018 07:00 am",0,0,0,438772.03,438772.03,0,178135,0,0,0.06,476378.28,476378.28,0,23.91,10.32,26.04,0.92,214.53,123.81,70.3,60.01,25.01,11.07,27.36,70,19.02,72.09,0,0,0,137007.94,154146.5,147617.56,0,0,0,57532.73,66312.25,54290.02,0,0,0,0,0,0,0.01,0.02,0.03,149418.48,168941.2,157635.72,0,0,0,7.48,8.26,8.17,3.42,3.42,3.48,8.22,8.93,8.88,0.91,0.92,0.92,213.79,215.2,214.61,123.42,123.78,124.24,67.14,72.42,71.34
"02-26-2018 07:15 am",0,0,0,438778.16,438778.16,0,178137.63,0,0,0.06,476384.97,476384.97,0,24.78,8.83,26.31,0.94,214.95,124.06,72.73,60.01,24.51,10.52,26.68,70,19.02,72.09,0,0,0,137009.86,154148.67,147619.61,0,0,0,57533.56,66313.21,54290.86,0,0,0,0,0,0,0.01,0.02,0.03,149420.58,168943.59,157637.92,0,0,0,7.82,9.22,7.95,3.13,3.91,3.4,8.41,10.01,8.64,0.97,0.94,0.92,214.07,215.5,215.29,123.71,123.89,124.57,68.02,80.81,69.37
"02-26-2018 07:30 am",0,0,0,438786.06,438786.06,0,178140.56,0,0,0.06,476393.44,476393.44,0,33.55,13.49,36.16,0.93,213.13,123,97.15,60.01,29.82,11.55,32.01,70,19.02,72.09,0,0,0,137012.63,154151.78,147621.63,0,0,0,57535.03,66313.89,54291.66,0,0,0,0,0,0,0.01,0.02,0.03,149423.72,168946.78,157640.11,0,0,0,11.97,13.94,7.64,6.17,4.11,3.21,13.46,14.53,8.28,0.89,0.96,0.92,212.05,214.17,213.15,122.38,122.93,123.69,110.16,115.22,66.07
"02-26-2018 07:45 am",0,0,0,438794.81,438794.81,0,178143.63,0,0,0.06,476402.69,476402.69,0,37.98,10.99,39.54,0.96,214.76,123.95,107.48,60.01,33.96,11.98,36.05,70,19.02,72.09,0,0,0,137015.72,154155.33,147623.75,0,0,0,57536.56,66314.59,54292.47,0,0,0,0,0,0,0.01,0.02,0.03,149427.16,168950.39,157642.36,0,0,0,14.12,13.61,10.17,5.55,2.41,4.12,15.17,13.81,10.96,0.93,0.99,0.93,214.06,215.63,214.55,123.39,124.07,124.36,122.86,111.16,87.84
"02-26-2018 08:00 am",0,0,0,438804.03,438804.03,0,178146.8,0,0,0.06,476412.47,476412.47,0,29.47,11.79,31.74,0.93,215.21,124.21,85.18,60.02,37.51,12.83,39.71,70,19.02,72.09,0,0,0,137019.05,154158.58,147626.39,0,0,0,57537.79,66315.44,54293.56,0,0,0,0,0,0,0.01,0.02,0.03,149430.72,168953.75,157645.22,0,0,0,10.23,8.97,10.27,3.11,4.33,4.35,10.69,9.96,11.14,0.96,0.9,0.92,214.5,215.63,215.51,123.92,124.04,124.66,85.99,80.21,89.35
"02-26-2018 08:15 am",0,0,0,438812.47,438812.47,0,178149.86,0,0,0.06,476421.44,476421.44,0,33.75,12.15,35.87,0.94,214.85,124,96.6,60.02,34.31,12.22,36.46,70,19.02,72.09,0,0,0,137022.17,154161.34,147628.92,0,0,0,57538.93,66316.3,54294.63,0,0,0,0,0,0,0.01,0.02,0.03,149434.05,168956.64,157647.95,0,0,0,12.83,10.86,10.06,4.95,2.92,4.28,13.74,11.24,10.93,0.93,0.97,0.92,214.16,215.47,214.92,123.55,124.01,124.42,111.21,90.68,87.9
"02-26-2018 08:30 am",0,0,0,438820.22,438820.22,0,178152.98,0,0,0.06,476429.81,476429.81,0,29.5,12.61,32.08,0.92,214.64,123.88,85.74,60.01,31.83,12.6,34.27,70,19.02,72.09,0,0,0,137024.92,154164.11,147631.17,0,0,0,57540.26,66317.16,54295.56,0,0,0,0,0,0,0.01,0.02,0.03,149437.11,168959.53,157650.39,0,0,0,9.39,11.45,8.67,4.87,3.73,4,10.57,12.03,9.54,0.89,0.95,0.91,213.55,215.33,215.05,123.47,123.7,124.45,85.53,96.58,75.11
"02-26-2018 08:45 am",0,0,0,438827.56,438827.56,0,178155.88,0,0,0.06,476437.72,476437.72,0,25.78,10.63,27.89,0.92,214.78,123.96,74.95,60.02,29.65,11.66,31.92,70,19.02,72.09,0,0,0,137027.25,154166.83,147633.48,0,0,0,57541.39,66318.06,54296.42,0,0,0,0,0,0,0.01,0.02,0.03,149439.69,168962.39,157652.86,0,0,0,7.25,8.5,10.04,3.24,3.49,3.9,7.93,9.18,10.76,0.91,0.93,0.93,213.98,215.41,215.09,123.59,123.94,124.43,64.14,73.96,86.57
"02-26-2018 09:00 am",0,0,0,438834,438834,0,178158.59,0,0,0.06,476444.72,476444.72,0,26.53,12.07,29.15,0.91,214.46,123.77,76.71,60.01,25.7,10.85,27.94,70,19.02,72.09,0,0,0,137029.16,154169.16,147635.7,0,0,0,57542.26,66319.06,54297.27,0,0,0,0,0,0,0.01,0.02,0.03,149441.78,168964.92,157655.22,0,0,0,8.29,9.91,8.34,3.85,4.25,3.97,9.14,10.77,9.23,0.91,0.92,0.9,213.61,215.13,214.64,123.32,123.68,124.31,73.65,85.58,70.88
"02-26-2018 09:15 am",0,0,0,438840.78,438840.78,0,178161.25,0,0,0.06,476452.03,476452.03,0,25.73,10.68,27.86,0.92,215.07,124.13,73.72,60.01,27.37,10.88,29.5,70,19.02,72.09,0,0,0,137031.22,154171.67,147637.88,0,0,0,57543.17,66320.05,54298.05,0,0,0,0,0,0,0.01,0.02,0.03,149444.05,168967.63,157657.53,0,0,0,7.77,9.55,8.4,3.04,4.53,3.11,8.35,10.57,8.95,0.93,0.9,0.94,214.16,215.75,215.31,123.7,124.04,124.64,67.51,81.78,71.85
"02-26-2018 09:30 am",0,0,0,438847.66,438847.66,0,178163.81,0,0,0.06,476459.38,476459.38,0,26.78,9.94,28.56,0.94,213.81,123.4,77.28,60.01,27.3,10.24,29.2,70,19.02,72.09,0,0,0,137033.23,154174.38,147640.03,0,0,0,57543.94,66321.03,54298.85,0,0,0,0,0,0,0.01,0.02,0.03,149446.19,168970.48,157659.83,0,0,0,8.37,9.99,8.64,3.37,3.08,2.98,9.02,10.45,9.14,0.93,0.96,0.95,212.71,214.43,213.97,122.91,123.17,123.93,73.48,86.51,73.67
"02-26-2018 09:45 am",0,0,0,438854.66,438854.66,0,178166.38,0,0,0.06,476466.81,476466.81,0,29.17,8.62,30.21,0.94,214.05,123.54,82.04,60.17,27.74,10.28,29.63,70,19.02,72.09,0,0,0,137035.25,154176.98,147642.41,0,0,0,57544.73,66322,54299.65,0,0,0,0,0,0,0.01,0.02,0.03,149448.34,168973.25,157662.31,0,0,0,7.97,11.25,9.96,2.51,3.37,2.75,8.35,11.73,10.32,0.95,0.96,0.96,213.19,214.59,214.34,123.17,123.42,124,71.2,95.62,84.51
"02-26-2018 10:00 am",0,0,0,438861.66,438861.66,0,178169.2,0,0,0.06,476474.44,476474.44,0,35.33,16.93,39.18,0.9,213.35,123.13,103.19,60.02,28.12,11.02,30.27,70,19.02,72.09,0,0,0,137037.3,154179.59,147644.77,0,0,0,57545.71,66323.05,54300.46,0,0,0,0,0,0,0.01,0.02,0.03,149450.59,168976.08,157664.8,0,0,0,10.42,13.12,11.79,5.9,6.24,4.79,11.97,14.52,12.72,0.87,0.9,0.93,212.69,213.76,213.6,122.85,123,123.54,93.91,114.87,100.78
"02-26-2018 10:15 am",0,0,0,438868.69,438868.69,0,178172.08,0,0,0.06,476482,476482,0,27.08,10.88,29.19,0.93,214.18,123.61,78.68,60.02,27.98,11.56,30.35,70,19.02,72.09,0,0,0,137039.3,154182.28,147647.09,0,0,0,57546.65,66324.13,54301.3,0,0,0,0,0,0,0.01,0.02,0.03,149452.81,168978.95,157667.27,0,0,0,7.72,9.99,9.38,3.47,3.93,3.48,8.46,10.73,10,0.91,0.93,0.94,213.57,214.65,214.32,123.27,123.58,123.98,68.62,86.79,80.64
"02-26-2018 10:30 am",0,0,0,438875.94,438875.94,0,178174.86,0,0,0.06,476489.78,476489.78,0,27.81,11.33,30.13,0.92,214.7,123.91,80.79,60.01,28.91,11.12,31.02,70,19.02,72.09,0,0,0,137041.47,154184.94,147649.52,0,0,0,57547.58,66325.18,54302.1,0,0,0,0,0,0,0.01,0.02,0.03,149455.16,168981.8,157669.81,0,0,0,8.61,10.47,8.73,3.85,4.33,3.14,9.43,11.33,9.27,0.91,0.92,0.94,213.81,215.33,214.74,123.47,123.79,124.35,76.26,91.28,74.47
"02-26-2018 10:45 am",0,0,0,438885.59,438885.59,0,178178.16,0,0,0.06,476500.03,476500.03,0,50.41,14.82,52.54,0.96,214.46,123.77,141.85,60.02,34.38,12.43,36.64,70,19.02,72.09,0,0,0,137044.45,154188.53,147652.59,0,0,0,57548.81,66326.36,54302.98,0,0,0,0,0,0,0.01,0.02,0.03,149458.38,168985.58,157673,0,0,0,14.72,19.05,16.64,5.78,5.92,3.12,15.81,19.94,16.92,0.93,0.96,0.98,213.43,215.25,214.75,123.35,123.66,124.35,127.82,159.28,136.26
"02-26-2018 11:00 am",0,0,0,438898.38,438898.38,0,178181.84,0,0,0.06,476513.38,476513.38,0,54.12,24.44,59.38,0.91,214.11,123.57,151.44,60.01,51.26,14.8,53.44,70,19.02,72.09,0,0,0,137048.16,154193.38,147656.88,0,0,0,57550.15,66327.77,54303.92,0,0,0,0,0,0,0.01,0.02,0.03,149462.3,168990.58,157677.38,0,0,0,16.49,20.54,17.09,8.48,8.43,7.53,18.53,22.19,18.67,0.89,0.93,0.92,213.03,214.85,214.44,123.16,123.37,124.18,142.04,172,140.28
